Date;Main Camp;Sialang;Buring;Serindit;Lestari;Ramin
3/10/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/11/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/12/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/13/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/14/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/15/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/16/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/17/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/18/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/19/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/20/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/21/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/22/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/23/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/24/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/25/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/26/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/27/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/28/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/29/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/30/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
3/31/21;23.80645161;22.90322581;22.38709677;22.41935484;19.87096774;24.64516129
4/1/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/2/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/3/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/4/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/5/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/6/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/7/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
